case,shield,dry_pressure_pa,base,base_pressure_pa,base_temperature_k,deposited_heat_w_m2,heat_source,atomic_o_fraction_at_top,status,exobase_temperature_k,exobase_radius_R,molecular_loss_kg_s,jeans_lambda_N2,atomic_o_fraction_at_base,jeans_lambda_O,atomic_o_loss_mixed_kg_s,atomic_o_loss_eddy_kg_s,atomic_o_loss_separated_kg_s,atomic_o_fraction_at_exobase_eddy,atomic_o_fraction_at_exobase_separated,homopause_pa,flags
moon_1.2atm_edge_200nm_slow_mixing,edge_200nm,121590.0,middle_atmosphere,0.3,198.51,1e-05,swept,0.000706022,converged,308.6042300629548,4.4527712199291605,49.777975748024865,6.919006706169714,0.00020500742485205092,3.9518268863727863,0.1038237819143829,37.87495196003162,247.25260143258254,0.07478678029783434,0.48821780687457567,0.003121998715252475,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_slow_mixing,edge_200nm,121590.0,middle_atmosphere,0.3,198.51,1.6751049043095798e-06,"leak 0.1%, quiet Sun",0.000706022,converged,224.94118107419953,2.7667630840552615,0.026398819516398133,15.276893979710565,0.00020500742485205092,8.72547793824987,0.002018080576552442,0.40352151274371595,3.153205348861551,0.040991874735405824,0.32031947391522864,0.0017794680425057253,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_slow_mixing,edge_200nm,121590.0,middle_atmosphere,0.3,198.51,4.18776226077395e-06,"leak 0.1%, solar maximum",0.000706022,converged,264.41324497498385,3.272331840424739,1.3378532912474759,10.988425397966353,0.00020500742485205092,6.27609666686163,0.016127670601942097,4.0665200788390745,29.2373020857836,0.05169170613960626,0.37165094440273416,0.0022041915400387822,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.2atm_edge_200nm_slow_mixing,edge_200nm,121590.0,middle_atmosphere_top,0.1,185.93,0.0,swept,0.000706022,converged,185.9339577283667,2.2911721728905543,3.573640054199816e-05,22.318220733144067,0.0007060219999999999,12.747168559700178,0.0001936629387574196,0.027763587567263336,0.15741014060097133,0.1012155642539707,0.5738579771661199,0.0014183299642155974,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_slow_mixing,edge_200nm,121590.0,middle_atmosphere_top,0.1,185.93,1e-06,swept,0.000706022,converged,200.4044701960893,2.3860731053802975,0.0003535135728946346,19.88313484987959,0.0007060219999999999,11.35635651502757,0.000673707440072511,0.10346339339085217,0.567633681729907,0.10842604309184138,0.594860385094127,0.001495878071126855,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_slow_mixing,edge_200nm,121590.0,middle_atmosphere_top,0.1,185.93,3e-06,swept,0.000706022,converged,229.84428949553876,2.6115534855082645,0.015358132000399496,15.839569189070867,0.0007060219999999999,9.046852828472582,0.005150537027133921,0.909919619334984,4.700895860276562,0.12472937600442961,0.6443863774941233,0.0017250197581716881,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_slow_mixing,edge_200nm,121590.0,middle_atmosphere_top,0.1,185.93,1e-05,swept,0.000706022,converged,316.3069475675258,3.8257731063790748,21.2945177982822,7.856842859283423,0.0007060219999999999,4.487476912782266,0.22907065731790313,65.60524242925149,293.1964096648115,0.20220287055842368,0.9036649126871436,0.0025849561350961333,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_slow_mixing,edge_200nm,121590.0,middle_atmosphere,10.0,253.18,0.0,swept,0.000706022,converged,240.11364650595021,4.461204562932468,9.735258213692449,8.875790181646986,1.9027806718595249e-06,5.069454007951614,0.0004379387564320347,0.1686780267709079,4.935692269240852,0.0007328816744194631,0.02144487034824806,0.0026300603169835263,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_slow_mixing,edge_200nm,121590.0,middle_atmosphere,10.0,253.18,1e-06,swept,0.000706022,converged,246.22758087531963,4.800575712709292,20.40632402174947,8.043517042332317,1.9027806718595249e-06,4.594096849269173,0.0006411782771982339,0.27026007359689097,7.711064307653206,0.0008020322314452129,0.022883595165112035,0.0028355482495082476,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_slow_mixing,edge_200nm,121590.0,middle_atmosphere,10.0,253.18,3e-06,swept,0.000706022,converged,251.8730590548041,5.328756133082482,47.603443207264185,7.083835147450743,1.9027806718595249e-06,4.045969513133425,0.000989280867610153,0.4726835161943427,13.049832097165277,0.0009091584482917816,0.02510001870902785,0.0032417308044862007,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_slow_mixing,edge_200nm,121590.0,middle_atmosphere,10.0,253.18,1e-05,swept,0.000706022,converged,253.26741267594892,6.613248717015935,163.15673378617387,5.676515631457158,1.9027806718595249e-06,3.24217160727775,0.0018528890421228325,1.1375732179637177,29.593839941968458,0.001168203968374978,0.030390695485557857,0.003932629173617766,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_slow_mixing,edge_200nm,121590.0,baseline_180K,0.1,180.0,0.0,swept,0.000706022,converged,179.99999145900597,2.1989298638585146,7.083150651170422e-06,24.021058792959085,0.0007060219999999999,13.71975342826452,7.968721854342477e-05,0.010676924143295434,0.06245529670523663,0.09459664266471907,0.5533486335251561,0.001321196189356012,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_slow_mixing,edge_200nm,121590.0,baseline_180K,0.1,180.0,1e-06,swept,0.000706022,converged,194.3880545977243,2.2845377516748324,8.345555595783384e-05,21.409577435947558,0.0007060219999999999,12.228192185709727,0.0003062435165284944,0.04392105597063901,0.24827779904654035,0.10125677803734742,0.5723862833913309,0.0014206453809610649,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_slow_mixing,edge_200nm,121590.0,baseline_180K,0.1,180.0,3e-06,swept,0.000706022,converged,223.64060526926986,2.485714005130814,0.004710577808463029,17.103074597621948,0.0007060219999999999,9.768510554304408,0.002719616787617709,0.4473768458239795,2.375967658819441,0.11614058895371737,0.6168094880324807,0.0016401990421707894,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_slow_mixing,edge_200nm,121590.0,baseline_180K,0.1,180.0,1e-05,swept,0.000706022,converged,316.54736458231366,3.623934676213993,14.436140373645463,8.288137462081341,0.0007060219999999999,4.733813082071489,0.18702207124252754,50.2843256156257,228.15754267584836,0.18982700760359458,0.86131141380739,0.0024448712180873936,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_wet_stratosphere,edge_200nm,121590.0,middle_atmosphere,0.3,193.47,0.0,swept,0.000141284,converged,193.47279087534525,2.4223790602799062,0.00024472587683021,20.2868215050695,0.00010041425216716594,11.586924260572152,7.888367015075565e-05,0.0021730453640470345,0.10956504420710059,0.002766158379029472,0.13946982888464263,4.1510261187454396e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_wet_stratosphere,edge_200nm,121590.0,middle_atmosphere,0.3,193.47,1e-06,swept,0.000141284,converged,209.11159693831024,2.5489005099068396,0.002425646005730246,17.83795259223363,0.00010041425216716594,10.18823996643528,0.00027314360004585333,0.008282720300621244,0.39687938863927397,0.003044930083505768,0.14590254724652013,4.725504272146365e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_wet_stratosphere,edge_200nm,121590.0,middle_atmosphere,0.3,193.47,3e-06,swept,0.000141284,converged,240.933359611182,2.862750579571517,0.10373128060560048,13.784644184881788,0.00010041425216716594,7.873171659209827,0.0020434787866929986,0.07527054726181868,3.2908047196651715,0.0036987101421006104,0.16170644740977314,5.828813717032444e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.2atm_edge_200nm_wet_stratosphere,edge_200nm,121590.0,middle_atmosphere,0.3,193.47,1e-05,swept,0.000141284,converged,311.5124705127312,4.288641769343931,41.57146498046416,7.116735087723198,0.00010041425216716594,4.064760486180583,0.04624159981376688,2.9130374554538694,106.52005521590607,0.0063256997768762115,0.2313097238933766,8.646424546953365e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_wet_stratosphere,edge_200nm,121590.0,middle_atmosphere,0.3,193.47,1.6751049043095798e-06,"leak 0.1%, quiet Sun",0.000141284,converged,219.77987829351542,2.644654471822456,0.009625684413327227,16.357583308019194,0.00010041425216716594,9.342719303201577,0.0005736725221266253,0.018564753913121818,0.8612244724418096,0.003249529668848462,0.15074665076815022,5.0375987906002695e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_wet_stratosphere,edge_200nm,121590.0,middle_atmosphere,0.3,193.47,4.18776226077395e-06,"leak 0.1%, solar maximum",0.000141284,converged,259.769924199841,3.0986836307020504,0.6296849433750478,11.811631861134547,0.00010041425216716594,6.746275346018429,0.005302040571281038,0.2198417004187978,9.158752361678461,0.004163536594247158,0.17345572083391358,6.494912558460458e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.2atm_edge_200nm_wet_stratosphere,edge_200nm,121590.0,middle_atmosphere_top,0.1,182.77,0.0,swept,0.000141284,converged,182.77298174550668,2.2409349293774223,1.527404511925649e-05,23.213186746878193,0.00014128399999999998,13.258333081669882,2.431667503363506e-05,0.0005971139570357469,0.01938040890494874,0.0034693332122564965,0.11260345783045395,3.77115740975649e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_wet_stratosphere,edge_200nm,121590.0,middle_atmosphere_top,0.1,182.77,1e-06,swept,0.000141284,converged,197.19901634920433,2.330698479623219,0.00016547479091321703,20.686412046936834,0.00014128399999999998,11.815152489558185,8.908984616907647e-05,0.002377336519296072,0.07351796668279054,0.0037701222668494365,0.11658918329591555,4.212242923527484e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_wet_stratosphere,edge_200nm,121590.0,middle_atmosphere_top,0.1,182.77,3e-06,swept,0.000141284,converged,226.53889846682856,2.542695917843851,0.008239854613297742,16.505884353041075,0.00014128399999999998,9.42742222110337,0.0007364452581784956,0.0231606332096012,0.6564339716647456,0.004443272417122674,0.12593416309322372,5.136545063396225e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_wet_stratosphere,edge_200nm,121590.0,middle_atmosphere_top,0.1,182.77,1e-05,swept,0.000141284,converged,316.6048523102828,3.717965721399311,17.46068534066403,8.07705537238098,0.00014128399999999998,4.613252441977614,0.04132929924100692,2.244688091714072,51.576622980501504,0.007673454865527121,0.17631442427039898,8.385718777136086e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_wet_stratosphere,edge_200nm,121590.0,middle_atmosphere,10.0,240.64,0.0,swept,0.000141284,converged,236.97896476083375,3.8879315223655184,2.6186875684135824,10.319237384452865,8.84096046110015e-07,5.8938864311809995,0.00010201068604866286,0.005048457380665654,1.017833561282755,4.375346723060228e-05,0.008821258458147137,6.091501564017409e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_wet_stratosphere,edge_200nm,121590.0,middle_atmosphere,10.0,240.64,1e-06,swept,0.000141284,converged,248.22995093602677,4.279816555631868,8.954841509437511,8.949456725157345,8.84096046110015e-07,5.111529039763738,0.0001932113919830401,0.010794090919913542,2.098949888098429,4.939156540254755e-05,0.009604367930922876,6.550922933192189e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_wet_stratosphere,edge_200nm,121590.0,middle_atmosphere,10.0,240.64,3e-06,swept,0.000141284,converged,258.68461594341807,4.875731022305597,31.33043519492038,7.538165485604968,8.84096046110015e-07,4.305462663214014,0.0003678900843482708,0.024029963796200815,4.485691407931708,5.774767215600223e-05,0.01077980137694551,7.17318290942225e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_wet_stratosphere,edge_200nm,121590.0,middle_atmosphere,10.0,240.64,1e-05,swept,0.000141284,converged,263.51147831148955,6.184550492058819,139.55521261240642,5.834025609797078,8.84096046110015e-07,3.3321342556331337,0.0007877590701064161,0.06742641689098126,11.856785481442206,7.567215769236313e-05,0.013306780666202458,8.269026336650521e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_wet_stratosphere,edge_200nm,121590.0,baseline_180K,0.1,180.0,0.0,swept,0.000141284,converged,179.99999145900597,2.1989298638585146,7.083150651170422e-06,24.021058792959085,0.00014128399999999998,13.71975342826452,1.594642799330506e-05,0.0003804385543216566,0.012498100823632485,0.0033706533357405967,0.11073211364372237,3.7044430137078414e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_wet_stratosphere,edge_200nm,121590.0,baseline_180K,0.1,180.0,1e-06,swept,0.000141284,converged,194.3880545977243,2.2845377516748324,8.345555595783384e-05,21.409577435947558,0.00014128399999999998,12.228192185709727,6.128323053560909e-05,0.001588490529405761,0.04968355173137864,0.0036621485844509733,0.11454179000464687,4.13995868754804e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_wet_stratosphere,edge_200nm,121590.0,baseline_180K,0.1,180.0,3e-06,swept,0.000141284,converged,223.64060526926986,2.485714005130814,0.004710577808463029,17.103074597621948,0.00014128399999999998,9.768510554304408,0.0005442299789833468,0.016606843767897554,0.47546140872188947,0.004311194541849069,0.12343143939874536,5.05575162176893e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_wet_stratosphere,edge_200nm,121590.0,baseline_180K,0.1,180.0,1e-05,swept,0.000141284,converged,316.54736458231366,3.623934676213993,14.436140373645463,8.288137462081341,0.00014128399999999998,4.733813082071489,0.037425499932621446,1.9812604767158892,45.657232011770965,0.0074794032329903145,0.1723593907673745,8.406557392813846e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_220nm,edge_220nm,121590.0,middle_atmosphere,0.3,189.87,0.0,swept,8.5239e-05,converged,189.87347623063908,2.3576053614678614,9.938425617606426e-05,21.23931940832606,6.878384631215766e-05,12.130948422298504,3.302674628351832e-05,0.0008767691825255097,0.044784293560372154,0.0018260217396034158,0.0932709489154992,4.0218988725058566e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_220nm,edge_220nm,121590.0,middle_atmosphere,0.3,189.87,1e-06,swept,8.5239e-05,converged,205.45838346005317,2.475782594251786,0.0010871539546745005,18.691305508572945,6.878384631215766e-05,10.675636950072716,0.00012099132747685715,0.003533155173712596,0.1713273936494185,0.0020086067946658145,0.09740001502254991,4.583799126200761e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_220nm,edge_220nm,121590.0,middle_atmosphere,0.3,189.87,3e-06,swept,8.5239e-05,converged,237.1988419451124,2.766529756236622,0.053988671626267686,14.48865589450821,6.878384631215766e-05,8.275271631152638,0.0009864416304838713,0.03489840900177878,1.5411786301970987,0.0024334402838814685,0.10746524757583431,5.6722230305485095e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.2atm_edge_220nm,edge_220nm,121590.0,middle_atmosphere,0.3,189.87,1e-05,swept,8.5239e-05,converged,313.3079244622416,4.172735111391617,36.08696392827511,7.2725013810216845,6.878384631215766e-05,4.153727219700106,0.029403615386467463,1.8121941858790562,66.10905549975455,0.004239263938497124,0.1546488434694262,8.67902019466671e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_220nm,edge_220nm,121590.0,middle_atmosphere,0.3,189.87,1.6751049043095798e-06,"leak 0.1%, quiet Sun",8.5239e-05,converged,216.08890295633051,2.564813053201158,0.004562502983846318,17.15488567881418,6.878384631215766e-05,9.798102724447116,0.000262406854303772,0.008171684748582184,0.38338609855585426,0.0021420168667057563,0.10049573800673597,4.891433236432601e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_220nm,edge_220nm,121590.0,middle_atmosphere,0.3,189.87,4.18776226077395e-06,"leak 0.1%, solar maximum",8.5239e-05,converged,256.1983276759986,2.9847271847350187,0.35557733961019994,12.433548033825462,6.878384631215766e-05,7.101486022446663,0.002681304607323774,0.10661463403689117,4.4805109174233895,0.0027349986951090686,0.11493911340852764,6.33276045445631e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.2atm_edge_220nm,edge_220nm,121590.0,middle_atmosphere_top,0.1,180.67,0.0,swept,8.5239e-05,converged,180.66898972064885,2.2088947504432506,8.543017826342944e-06,23.8241474922254,8.523900000000003e-05,13.607286508442614,1.0663898174446604e-05,0.000256604092401273,0.008391424578287508,0.002051095750764442,0.0670745939175069,3.6868977257145826e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_220nm,edge_220nm,121590.0,middle_atmosphere_top,0.1,180.67,1e-06,swept,8.5239e-05,converged,195.06612494380795,2.2954770772694615,9.860185370386448e-05,21.23348067790072,8.523900000000003e-05,12.127613600862851,4.050390419128823e-05,0.0010590469784079188,0.03297655284447573,0.0022287260251797844,0.06939796160476913,4.1196388739365395e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_220nm,edge_220nm,121590.0,middle_atmosphere_top,0.1,180.67,3e-06,swept,8.5239e-05,converged,224.33965483915748,2.499183495621391,0.005397016718914283,16.95789011166574,8.523900000000003e-05,9.685587675421468,0.0003534319916257652,0.010883272156713829,0.31025391331776786,0.0026247743762494832,0.07482552214824836,5.1258397374000177e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_220nm,edge_220nm,121590.0,middle_atmosphere_top,0.1,180.67,1e-05,swept,8.5239e-05,converged,316.5897433259511,3.646570064335659,15.136200764739286,8.23558786524118,8.523900000000003e-05,4.703799104851923,0.023144057482894522,1.2358113149985908,28.39072274849428,0.004551462973034001,0.10456234038251475,8.360489855463782e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
