deposited_heat_w_m2,lower_temperature_k,lower_pressure_pa,lower_radius_R,oxygen_mole_fraction,conductivity_multiplier,heating_shape,exobase_temperature_k,max_temperature_k,exobase_radius_R,exobase_pressure_pa,jeans_lambda_N2,jeans_lambda_O2,N2_loss_kg_s,O2_loss_kg_s,molecular_loss_kg_s,max_mach,lower_conductive_flux_W_m2,upper_energy_to_infinity_W_m2,net_energy_boundary_residual_W_m2,max_scaled_BC_residual,max_collocation_residual,mesh_nodes,domain_flags,numerical_status
1e-08,210.0,0.1,1.4411421405633202,0.175,1.0,low,210.06212148813717,210.064235616922,2.7829465050649747,1.817879541312555e-08,16.26385159223965,18.57720673850672,0.010504538322568062,0.0002671623372190344,0.010771700659787095,4.2044092130831674e-07,-9.469389095326954e-09,3.631996755406815e-11,7.917040122280618e-19,1.2050591635670572e-10,9.92043019324539e-11,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-07,210.0,0.1,1.4411421405633202,0.175,1.0,low,210.7258014073046,210.7267916487732,2.7904164787808536,1.80815963073923e-08,16.16922729395202,18.469123167908098,0.011465689818743161,0.00029554689343732856,0.011761236712180488,4.5978909952451343e-07,-9.94205116914519e-08,3.9786267755717684e-11,6.020607452476006e-16,8.712652359577077e-08,1.3076454526980393e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-07,210.0,0.1,1.4411421405633202,0.175,1.0,low,212.2019740999451,212.2028335025416,2.8072060748399945,1.7865954718776838e-08,15.960713185076488,18.23095020583283,0.013903812752185777,0.0003691490390607999,0.014272961791246578,5.5993245632172e-07,-2.992963990425098e-07,4.8633543387082497e-11,3.96291045213464e-17,6.134633423471314e-09,2.979285958799782e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-06,210.0,0.1,1.4411421405633202,0.175,1.0,low,217.38216076014223,217.38349019213106,2.868111944386086,1.7115225437114976e-08,15.249514202549125,17.418590940520136,0.026801727450256524,0.0007870881357595078,0.02758881558601603,1.0954481708836815e-06,-9.986375446178164e-07,9.638817052406366e-11,2.1596037529114055e-16,1.9434617115621224e-08,1.002012176976021e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-06,210.0,0.1,1.4411421405633202,0.175,1.0,low,232.25633947410162,232.26501693418462,3.06264662704513,1.5010012040224844e-08,13.36631036216947,15.267521934813292,0.15071651819328896,0.005779814919547382,0.15649633311283634,6.422953553582149e-06,-2.99223153271545e-06,5.858158702247992e-10,7.068268222175869e-16,2.062980186678942e-08,2.9116550658717536e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED""]",converged
1e-05,210.0,0.1,1.4411421405633202,0.175,1.0,low,276.1413308944224,277.6163038822589,3.9666523732178653,8.948011529928351e-09,8.680014542704908,9.914651750143559,10.10048049371292,0.751177182426639,10.85165767613956,0.00048563348180462367,-9.452820400099176e-06,4.8874392233523586e-08,-1.028755991328279e-16,1.3647039054376365e-11,1.2397650477472733e-08,161,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
3e-05,210.0,0.1,1.4411421405633202,0.175,1.0,low,286.58151587097075,326.5189808973157,6.0257456458127585,3.877512685480312e-09,5.505756967146479,6.28889072496566,159.3191674696917,18.491986531788026,177.81115400147974,0.008106435241529937,-2.0983528277663485e-05,8.470029173851967e-07,-2.3130987481857247e-15,7.710329160619082e-11,3.931644539300456e-08,161,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
0.0,210.0,0.1,1.4411421405633202,0.175,1.0,middle,209.9884020441941,210.0,2.7821197332799543,1.8189601541152043e-08,16.274396130579035,18.589251122186806,0.010402529779143141,0.0002641726108610644,0.010666702390004206,4.1626956714001187e-07,5.254253366745458e-10,3.595286283176385e-11,-3.419562022764597e-17,8.72638636906231e-09,7.143941261587289e-11,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-08,210.0,0.1,1.4411421405633202,0.175,1.0,middle,210.13585721610255,210.13639874847573,2.783566883613289,1.8170693235524842e-08,16.254521197913373,18.5665491975566,0.01059541858672728,0.0002698305070650218,0.010865249093792302,4.241667285324762e-07,-9.46476740402052e-09,3.6648659854661955e-11,7.56444348419791e-18,7.56444348419791e-10,1.9937012840320467e-10,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-07,210.0,0.1,1.4411421405633202,0.175,1.0,middle,211.4636747970083,211.46387811256957,2.7966803270083402,1.8000690457956248e-08,16.076718436446477,18.363455936423794,0.012487358563711498,0.00032613256418559497,0.012813491127897092,5.018017705270061e-07,-9.936850707301753e-08,4.350249793791187e-11,1.0359350405535793e-17,1.5848527823436599e-09,1.915289567587993e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-07,210.0,0.1,1.4411421405633202,0.175,1.0,middle,214.41890665768133,214.41910255297896,2.826407380090676,1.762403330517892e-08,15.688382616720956,17.91988359034737,0.017869772096886685,0.0004931253109668553,0.01836289740785354,7.24135056111955e-07,-2.9909409287443677e-07,6.324468081150888e-11,2.927794669225062e-16,3.997201574179598e-08,6.606695744503843e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-06,210.0,0.1,1.4411421405633202,0.175,1.0,middle,224.804176787696,224.8047762758622,2.9372519564487742,1.63189582635561e-08,14.39893696313566,16.44702838450223,0.058468840266135275,0.0019370601302043375,0.06040590039633961,2.439093017376114e-06,-9.97009269771748e-07,2.1850784575744204e-10,6.976397559359556e-15,1.6606208816938305e-07,3.3433392475312755e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED""]",converged
3e-06,210.0,0.1,1.4411421405633202,0.175,1.0,middle,254.189468477323,254.21094953319562,3.320198495893267,1.2771640578308315e-08,11.265602068228542,12.868010844066655,1.0051576095853973,0.05189250053423392,1.0570501101196315,4.538592751041298e-05,-2.9471270908518144e-06,4.348568609204026e-09,1.2229732019631264e-13,3.263647485596266e-07,1.504234515035285e-07,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED""]",converged
1e-05,210.0,0.1,1.4411421405633202,0.175,1.0,middle,304.63663985914167,308.928093276433,4.674686918136727,6.442727472924881e-09,6.676384526507987,7.626027261210797,56.55393816794206,5.573845997598938,62.127784165540994,0.0029202750626836065,-6.834415818650213e-06,3.1178118360609443e-07,3.084226690756403e-15,1.7084190062632843e-09,2.011171822158075e-07,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
3e-05,210.0,0.1,1.4411421405633202,0.175,1.0,middle,309.8252371852038,344.30083169103125,6.855655502798277,2.995551884798809e-09,4.476207712855368,5.112899340884935,361.1131948969985,48.34612100059057,409.4593158975891,0.019409573002312504,-9.050702255245891e-06,2.132711017753866e-06,-1.3451603180403456e-16,4.483881844016939e-12,5.315169710212787e-07,158,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
0.0,210.0,0.1,1.4411421405633202,0.175,1.0,high,209.9884020441941,210.0,2.7821197332799543,1.8189601541152043e-08,16.274396130579035,18.589251122186806,0.010402529779143141,0.0002641726108610644,0.010666702390004206,4.1626956714001187e-07,5.254253366745458e-10,3.595286283176385e-11,-3.419562022764597e-17,8.72638636906231e-09,7.143941261587289e-11,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-08,210.0,0.1,1.4411421405633202,0.175,1.0,high,210.20960751515884,210.20964300959804,2.783980506470256,1.816529430818047e-08,16.24640430676172,18.557277767345678,0.010674872442710693,0.0002721670519758754,0.010947039494686566,4.274347184810629e-07,-9.460724778711039e-09,3.693785610663203e-11,2.4715429314058e-17,2.4715429314058e-09,1.4998557374918228e-10,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-07,210.0,0.1,1.4411421405633202,0.175,1.0,high,212.20183387382025,212.20183928153898,2.800874560952603,1.794681973628129e-08,15.99680372851254,18.272174234649995,0.013439504999243885,0.00035500010414563337,0.01379450510338952,5.411622822458058e-07,-9.931998846900463e-08,4.700114618878611e-11,2.6834929177326528e-17,4.5586794783503136e-09,1.009994313901335e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-07,210.0,0.1,1.4411421405633202,0.175,1.0,high,216.63750140677843,216.63750140677843,2.839389012026348,1.7463248439325803e-08,15.456724735016042,17.655274906689055,0.022101459017798596,0.0006302656798540152,0.022731724697652615,9.010440588193585e-07,-2.9887771495177445e-07,7.912516434651846e-11,7.218662425587752e-16,1.2171491761137077e-07,7.53496793943301e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-06,210.0,0.1,1.4411421405633202,0.175,1.0,high,232.2285800205731,232.22860439277696,2.985580239242322,1.5794916276623335e-08,13.712972148354126,15.663492571520605,0.10914122504375139,0.003984894483101874,0.11312611952685325,4.642667143026063e-06,-9.94384858225434e-07,4.231750997969573e-10,-5.868713693915174e-17,5.9309447664190885e-08,1.0256288700539056e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED""]",converged
3e-06,210.0,0.1,1.4411421405633202,0.175,1.0,high,274.60778808235114,274.61517311929515,3.4983240707493226,1.150415545863344e-08,9.89698973658418,11.304728365397295,3.376418221243132,0.21150040898177747,3.5879186302249098,0.00016012009520067076,-2.8192666435463283e-06,1.6003494972056876e-08,1.232266860240341e-15,4.1075562008011365e-10,1.539372780895677e-09,241,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED""]",converged
1e-05,210.0,0.1,1.4411421405633202,0.175,1.0,high,333.7364957934487,334.8621283742726,4.759517495467229,6.215112058051178e-09,5.9856232672132546,6.837012761902865,98.10571427104155,10.649973910825883,108.75568818186743,0.005350577525693109,-4.4028835123721525e-06,6.008488867935356e-07,-5.311288332022568e-17,5.3112883320225674e-12,1.2708993873354667e-07,154,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
3e-05,210.0,0.1,1.4411421405633202,0.175,1.0,high,380.76991646220614,385.91677607756156,6.191625104007665,3.6725313659711313e-09,4.032818967638746,4.606443392323123,466.40491718436056,66.37124076150367,532.7761579458643,0.027997736727360147,-2.081554027821388e-06,3.432387461770961e-06,-1.0338037121238736e-18,3.444600652167488e-14,6.430710506375088e-07,103,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
0.0,210.0,10.0,1.260812084774164,0.175,1.0,low,209.98346568896426,210.0,2.7820400168051647,1.8190644008922592e-08,16.275245050962297,18.590220792216996,0.010394336591681532,0.00026393277083464506,0.010658269362516177,4.15935577093492e-07,6.037013308596883e-10,3.592355803273855e-11,-8.658267389903124e-17,1.982281787604734e-08,2.544592183545655e-10,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-08,210.0,10.0,1.260812084774164,0.175,1.0,low,210.07896871887098,210.0818930899521,2.7834294958400134,1.817248706058346e-08,16.259725380543305,18.572493618290693,0.010545027922828016,0.0002683490952035262,0.010813377018031542,4.2208455733943225e-07,-9.387495374345694e-09,3.646359465496792e-11,2.2723075744636516e-18,2.893152384331188e-10,1.3704342280230558e-10,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-07,210.0,10.0,1.260812084774164,0.175,1.0,low,210.9387673866065,210.94017104204994,2.796012747161901,1.8009288226186224e-08,16.120572356442338,18.413547597272803,0.011997186756652274,0.0003113882874755262,0.012308575044127799,4.814295957278325e-07,-9.930261969402245e-08,4.168234085354261e-11,1.7686235995338622e-15,2.080851679409079e-07,3.522968745246079e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-07,210.0,10.0,1.260812084774164,0.175,1.0,low,212.85113862459505,212.85249930897893,2.8244880614410754,1.7647993482928097e-08,15.814675571814217,18.064140338085032,0.01592716259705075,0.0004317174786020726,0.016358880075652824,6.427445219954945e-07,-2.9907260338668087e-07,5.592170372101981e-11,1.155810632917217e-16,2.4112308949497673e-08,4.8524855861876086e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-06,210.0,10.0,1.260812084774164,0.175,1.0,low,219.5574049539573,219.56050508763013,2.930047706185985,1.639930529272297e-08,14.779278318531764,16.881469141067463,0.04144466489556461,0.0013010005620729633,0.04274566545763757,1.7057404211096669e-06,-9.975717818640268e-07,1.5093361138673973e-10,1.743878586712657e-15,1.0461990100907314e-07,2.3252755843348226e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED""]",converged
3e-06,210.0,10.0,1.260812084774164,0.175,1.0,low,238.4587556530763,238.51002527363633,3.2886620857336375,1.301776246350583e-08,12.123931763515607,13.848428558081931,0.470668831237953,0.02152064202601098,0.492189473263964,2.04684878719195e-05,-2.971877890436795e-06,1.895966124281365e-09,-2.055010447284467e-14,1.587141198911013e-07,4.387390053750879e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED""]",converged
1e-05,210.0,10.0,1.260812084774164,0.175,1.0,low,269.9875201383768,277.75913960040947,4.622734742087025,6.588353165478795e-09,7.617866270997293,8.701424494683664,26.305391675169997,2.2717460356753745,28.57713771084537,0.0012645540636990454,-8.350117772447154e-06,1.2642620832119302e-07,-1.0283236074784853e-14,1.0283236074784853e-09,2.0406143583451673e-08,161,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
3e-05,210.0,10.0,1.260812084774164,0.175,1.0,low,251.62192088070722,321.5089725794055,7.014298646344447,2.8615827580308327e-09,5.386954184830661,6.153189545225195,187.97896968454032,22.18227161098657,210.16124129552688,0.008977877876215248,-1.7912362379255618e-05,8.799559537820547e-07,-2.4166597692911466e-13,8.055532564303822e-09,5.298518238637396e-07,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
0.0,210.0,10.0,1.260812084774164,0.175,1.0,middle,209.98346568896426,210.0,2.7820400168051647,1.8190644008922592e-08,16.275245050962297,18.590220792216996,0.010394336591681532,0.00026393277083464506,0.010658269362516177,4.15935577093492e-07,6.037013308596883e-10,3.592355803273855e-11,-8.658267389903124e-17,1.982281787604734e-08,2.544592183545655e-10,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-08,210.0,10.0,1.260812084774164,0.175,1.0,middle,210.17450735685793,210.17523426623885,2.7844724357090658,1.8158876398488964e-08,16.246246823651457,18.557097883984063,0.010677347688504223,0.00027223624104282093,0.010949583929547044,4.27498371978042e-07,-9.379762408948442e-09,3.6940279341498275e-11,2.1096212381235984e-17,2.1096212381235984e-09,3.036089671223287e-10,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-07,210.0,10.0,1.260812084774164,0.175,1.0,middle,211.89484115664587,211.89514115059052,2.806603663370058,1.7873625077758582e-08,15.987278373649113,18.26129400215698,0.013570348787143777,0.0003589408088888954,0.013929289596032672,5.460544968453376e-07,-9.921056891920757e-08,4.739227999028666e-11,2.534210802173421e-17,6.7767899736281835e-09,2.532184642525142e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-07,210.0,10.0,1.260812084774164,0.175,1.0,middle,215.7232210230737,215.72358500413148,2.857374753186678,1.724409609846797e-08,15.424528909092357,17.6184995763862,0.022828193010467235,0.0006539682228088867,0.023482161233276122,9.288237697075624e-07,-2.9866763094647535e-07,8.139575213916447e-11,5.602606350210413e-16,1.8009321607337369e-07,1.4439776650130104e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-06,210.0,10.0,1.260812084774164,0.175,1.0,middle,229.1291576706531,229.13145613425172,3.053923325637831,1.5095885060313426e-08,13.58743628409585,15.520100602515186,0.12351079103344341,0.004590456293047424,0.12810124732649084,5.222041838338813e-06,-9.92701997032091e-07,4.728938607010758e-10,-2.4649659507850746e-15,1.433332080580385e-07,2.5754308023013348e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED""]",converged
3e-06,210.0,10.0,1.260812084774164,0.175,1.0,middle,262.44575461346955,262.67399144921563,3.745394872089961,1.0036437768262127e-08,9.672502368447383,11.048310122497782,4.233954990145922,0.27375559622709833,4.507710586373021,0.0001966629862410378,-2.7405243072122546e-06,1.9228829786296746e-08,-2.5696462310568126e-15,1.8942024837542703e-09,7.637253748994276e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
1e-05,210.0,10.0,1.260812084774164,0.175,1.0,middle,286.79898276025034,297.1676177298388,5.262432578185883,5.083955365677882e-09,6.2995837905598755,7.1956307385156695,80.78839241047537,8.393587297855696,89.18197970833107,0.004067361200730126,-4.82232867702646e-06,4.2241856453934444e-07,-1.141148726925003e-16,1.1411487269250029e-11,2.357600318206527e-07,157,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
3e-05,210.0,10.0,1.260812084774164,0.175,1.0,middle,275.70435261322297,325.1813704025067,7.630579712093972,2.4180192323243266e-09,4.51933830060299,5.16216478337847,369.5350794626176,49.180005986412034,418.7150854490296,0.01872350923247944,-5.727147751225701e-06,1.9396391455937083e-06,-1.347605617455774e-14,1.3094471285057806e-09,7.048252820482867e-07,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
0.0,210.0,10.0,1.260812084774164,0.175,1.0,high,209.98346568896426,210.0,2.7820400168051647,1.8190644008922592e-08,16.275245050962297,18.590220792216996,0.010394336591681532,0.00026393277083464506,0.010658269362516177,4.15935577093492e-07,6.037013308596883e-10,3.592355803273855e-11,-8.658267389903124e-17,1.982281787604734e-08,2.544592183545655e-10,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-08,210.0,10.0,1.260812084774164,0.175,1.0,high,210.27007933639334,210.2701264164457,2.7851678629135295,1.8149809372647707e-08,16.234807904090182,18.5440319031277,0.010790569778309646,0.0002755696977140975,0.011066139476023742,4.3214720469026286e-07,-9.373142293421121e-09,3.7350984640554835e-11,6.752728124074275e-17,6.752728124074275e-09,3.9804982025249115e-10,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-07,210.0,10.0,1.260812084774164,0.175,1.0,high,212.85141829261056,212.85142713483322,2.8137137036674122,1.7783408683649026e-08,15.875212748062612,18.13328826606222,0.015045544799112538,0.0004043348326328145,0.015449879631745352,6.07030065385882e-07,-9.912414166836697e-08,5.281044429507604e-11,4.7401719406276094e-17,2.0873505945928626e-08,1.6043165171187615e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
