layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
72,4.49879,69.235,217.756,5e-06,2.9858,-2.98582,1.57231,1.41822,2.4262,1.95526e-06,1.84731e-14,2.88661e-07,1.19038e-09,5.00585e-10,2.3501e-10,4.24363e-12,1.33832e-07,4.24441e-08,5.60375e-12,1.00263e-16,2.5475e-23,1.00657e-15,1.9236e-09,2.89393e-10,0.00351652,0.00574443
73,3.91726,70.1298,215.052,5e-06,2.92803,-2.92803,1.4286,1.41033,2.45487,2.20531e-06,1.88153e-14,2.60397e-07,1.50538e-09,4.99178e-10,2.35006e-10,3.87247e-12,1.34811e-07,4.2446e-08,4.77982e-12,7.68742e-17,1.35141e-23,6.99116e-16,1.86305e-09,2.89663e-10,0.00352025,0.0057445
74,3.41091,71.0139,212.48,5e-06,2.88707,-2.88708,1.29097,1.41091,2.49209,2.47711e-06,1.90561e-14,2.33493e-07,1.90887e-09,5.00436e-10,2.36356e-10,3.56852e-12,1.35742e-07,4.24476e-08,4.12968e-12,5.94023e-17,7.29869e-24,4.92064e-16,1.80918e-09,2.89889e-10,0.00352319,0.00574456
75,2.97001,71.888,210.063,5e-06,2.86314,-2.86314,1.15964,1.41897,2.53614,2.77088e-06,1.91837e-14,2.0798e-07,2.44759e-09,5.0857e-10,2.4106e-10,3.34432e-12,1.36619e-07,4.24489e-08,3.6359e-12,4.65188e-17,4.04992e-24,3.52442e-16,1.76112e-09,2.90079e-10,0.00352548,0.00574461
76,2.5861,72.7527,207.825,5e-06,2.86536,-2.86536,1.04376,1.43822,2.58069,3.11533e-06,1.93634e-14,1.85586e-07,3.21035e-09,5.25611e-10,2.49836e-10,3.16965e-12,1.37433e-07,4.245e-08,3.24859e-12,3.70162e-17,2.30294e-24,2.55674e-16,1.71816e-09,2.90238e-10,0.00352726,0.00574465
77,2.25181,73.6087,205.8,5e-06,2.91225,-2.91223,0.960405,1.47522,2.6238,3.60157e-06,2.00333e-14,1.69542e-07,4.32795e-09,5.43905e-10,2.58363e-10,2.95019e-12,1.3817e-07,4.2451e-08,2.85762e-12,2.95431e-17,1.29248e-24,1.83602e-16,1.67966e-09,2.90371e-10,0.00352864,0.00574469
78,1.96074,74.4571,204.011,5e-06,3.01955,-3.01955,0.925325,1.53619,2.65897,4.39943e-06,2.18166e-14,1.62796e-07,5.92416e-09,5.43506e-10,2.56252e-10,2.57496e-12,1.38809e-07,4.2452e-08,2.34768e-12,2.28953e-17,6.67365e-25,1.26041e-16,1.64506e-09,2.90486e-10,0.00352977,0.00574472
79,1.70729,75.2988,202.461,5e-06,3.18991,-3.18988,0.941427,1.62131,2.68507,5.73147e-06,2.52438e-14,1.65832e-07,8.01817e-09,5.07157e-10,2.35182e-10,2.03283e-12,1.39333e-07,4.24531e-08,1.73935e-12,1.67159e-17,3.00667e-25,8.08857e-17,1.61389e-09,2.90585e-10,0.00353075,0.00574474
80,1.4866,76.1347,201.123,5e-06,3.40868,-3.40866,0.994073,1.72448,2.69685,7.80365e-06,3.04396e-14,1.75789e-07,1.04673e-08,4.39798e-10,1.98845e-10,1.44649e-12,1.39736e-07,4.24541e-08,1.18527e-12,1.15054e-17,1.19457e-25,4.88653e-17,1.58577e-09,2.90672e-10,0.00353166,0.00574477
81,1.29444,76.9657,199.95,5e-06,3.64537,-3.64551,1.0576,1.83255,2.70882,1.07334e-05,3.70184e-14,1.87724e-07,1.30418e-08,3.61841e-10,1.58604e-10,9.48977e-13,1.40029e-07,4.24549e-08,7.86286e-13,7.69032e-18,4.43168e-26,2.84569e-17,1.56035e-09,2.9075e-10,0.00353251,0.00574479
