layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
16,12154.8,99.6313,191.528,3.49318e-07,0.0321852,-0.0318104,0.00442237,0.542309,199.306,2.46592e-15,4.50283e-21,6.38211e-08,1.57957e-23,8.96891e-15,6.68352e-16,2.46142e-16,5.21283e-07,9.53777e-10,5.7036e-11,3.79629e-17,3.96715e-16,4.41049e-11,3.22961e-07,1.45908e-24,1.25858e-05,0.00584223
17,10564.6,104.985,192.051,3.49318e-07,0.0360435,-0.0361305,0.00569708,0.609033,177.965,4.23055e-15,6.76936e-21,8.05741e-08,2.33118e-23,1.07136e-14,7.86329e-16,2.46458e-16,5.19789e-07,1.21126e-09,7.98946e-11,5.43756e-17,6.69508e-16,5.83358e-11,3.20979e-07,3.10711e-23,1.29724e-05,0.00592121
18,9182.44,110.385,192.597,3.49318e-07,0.0403565,-0.0401848,0.00712102,0.683562,157.931,7.0364e-15,9.90005e-21,9.87066e-08,3.51267e-23,1.31435e-14,9.61629e-16,2.82578e-16,5.18191e-07,1.48524e-09,1.04987e-10,7.48714e-17,1.01795e-15,7.42079e-11,3.18844e-07,4.89984e-22,1.34028e-05,0.00599766
19,7981.1,115.833,193.184,3.49318e-07,0.0451904,-0.045217,0.00870837,0.766237,140.056,1.14585e-14,1.42181e-20,1.18413e-07,5.36799e-23,1.64191e-14,1.20795e-15,3.37488e-16,5.16481e-07,1.77743e-09,1.32097e-10,1.00167e-16,1.43678e-15,9.17114e-11,3.16543e-07,5.84892e-21,1.3882e-05,0.00607198
20,6936.94,121.329,193.735,3.49318e-07,0.0505562,-0.050462,0.0104701,0.857282,124.244,1.83436e-14,2.01529e-20,1.39902e-07,8.25858e-23,2.07981e-14,1.54485e-15,4.13563e-16,5.14651e-07,2.08944e-09,1.60644e-10,1.30568e-16,1.90631e-15,1.10802e-10,3.14063e-07,5.41563e-20,1.4413e-05,0.00614431
21,6029.38,126.873,194.243,3.49318e-07,0.0564675,-0.0564757,0.012427,0.95624,110.593,2.89869e-14,2.83017e-20,1.63457e-07,1.27638e-22,2.66346e-14,2.0035e-15,5.16793e-16,5.12694e-07,2.42276e-09,1.90345e-10,1.66789e-16,2.40978e-15,1.31479e-10,3.11392e-07,3.98508e-19,1.49981e-05,0.00621453
22,5240.56,132.463,194.668,3.49318e-07,0.0629473,-0.0628886,0.0146023,1.06359,99.0954,4.53121e-14,3.94767e-20,1.89419e-07,1.97678e-22,3.44284e-14,2.62652e-15,6.56689e-16,5.10603e-07,2.77874e-09,2.2072e-10,2.09344e-16,2.92362e-15,1.53744e-10,3.08516e-07,2.38447e-18,1.56393e-05,0.0062824
23,4554.93,138.099,195.025,3.49318e-07,0.0700395,-0.0700469,0.0170342,1.18004,89.6937,7.0273e-14,5.48213e-20,2.18238e-07,3.07014e-22,4.48589e-14,3.47865e-15,8.46403e-16,5.08371e-07,3.15837e-09,2.51707e-10,2.59602e-16,3.4388e-15,1.77691e-10,3.05425e-07,1.18498e-17,1.63389e-05,0.00634766
24,3959.01,143.778,195.327,3.49318e-07,0.0777958,-0.0777559,0.0197745,1.30664,81.8592,1.08386e-13,7.59441e-20,2.50495e-07,4.78751e-22,5.88655e-14,4.6547e-15,1.10463e-15,5.05992e-07,3.5623e-09,2.83377e-10,3.19577e-16,3.95446e-15,2.03494e-10,3.02102e-07,4.98687e-17,1.70998e-05,0.00641
25,3441.06,149.501,195.617,3.49318e-07,0.0863985,-0.0864093,0.0228992,1.44686,75.2333,1.66731e-13,1.05164e-19,2.86955e-07,7.51843e-22,7.77315e-14,6.30035e-15,1.45718e-15,5.03457e-07,3.9908e-09,3.16284e-10,3.92881e-16,4.48901e-15,2.31461e-10,2.98534e-07,1.80905e-16,1.79262e-05,0.00646918
26,2990.86,155.267,195.93,3.49318e-07,0.095949,-0.095919,0.0265096,1.6027,69.5614,2.56476e-13,1.45849e-19,3.28609e-07,1.19324e-21,1.03224e-13,8.63802e-15,1.94021e-15,5.00757e-07,4.4439e-09,3.51241e-10,4.84807e-16,5.07182e-15,2.61997e-10,2.94701e-07,5.74955e-16,1.88241e-05,0.006525
27,2599.57,161.079,196.319,3.49318e-07,0.106861,-0.106878,0.0307441,1.7816,64.7493,3.95595e-13,2.02977e-19,3.76728e-07,1.92321e-21,1.37762e-13,1.20177e-14,2.60396e-15,4.97881e-07,4.92133e-09,3.89558e-10,6.03596e-16,5.74987e-15,2.95592e-10,2.90583e-07,1.62496e-15,1.98024e-05,0.00657732
28,2259.47,166.941,196.814,3.49318e-07,0.119311,-0.119283,0.0357784,1.98701,60.4835,6.1304e-13,2.83929e-19,4.32886e-07,3.16362e-21,1.84689e-13,1.6985e-14,3.52022e-15,4.94816e-07,5.42295e-09,4.32651e-10,7.60684e-16,6.5762e-15,3.32722e-10,2.86155e-07,4.13999e-15,2.08734e-05,0.00662608
29,1963.86,172.855,197.459,3.49318e-07,0.134001,-0.134026,0.0418372,2.23112,56.5635,9.56217e-13,3.99775e-19,4.98937e-07,5.34628e-21,2.4862e-13,2.44149e-14,4.79203e-15,4.91549e-07,5.94851e-09,4.82386e-10,9.73177e-16,7.6225e-15,3.73748e-10,2.81389e-07,9.62789e-15,2.20546e-05,0.00667129
30,1706.93,178.829,198.279,3.49318e-07,0.151205,-0.151176,0.0491925,2.51927,52.9065,1.50261e-12,5.67089e-19,5.76947e-07,9.34602e-21,3.35982e-13,3.57024e-14,6.57305e-15,4.88061e-07,6.49827e-09,5.40678e-10,1.26508e-15,8.96933e-15,4.18734e-10,2.76253e-07,2.06726e-14,2.33694e-05,0.00671303
31,1483.61,184.868,199.295,3.49318e-07,0.171845,-0.171879,0.0581624,2.86695,49.5735,2.37891e-12,8.10638e-19,6.69002e-07,1.70224e-20,4.55769e-13,5.30819e-14,9.09945e-15,4.84337e-07,7.0731e-09,6.09443e-10,1.66985e-15,1.07044e-14,4.67207e-10,2.70713e-07,4.14096e-14,2.48493e-05,0.00675142
