layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
10,28061,64.0018,200.313,5e-06,0.0312351,-0.031615,0.00220231,0.522873,204.942,3.04419e-16,4.34907e-22,4.15595e-08,4.99742e-24,4.48092e-15,1.03461e-15,2.16167e-14,5.26284e-07,2.85184e-10,3.9361e-11,7.66653e-17,1.72403e-15,7.02562e-11,3.2736e-07,5.81936e-38,4.02829e-06,0.00513021
11,24391.1,69.3348,197.186,5e-06,0.0343732,-0.0341683,0.00305779,0.574941,195.924,5.38951e-16,7.27902e-22,5.80367e-08,5.20566e-24,4.80073e-15,8.75725e-16,2.5162e-15,5.24996e-07,4.26028e-10,6.27743e-11,1.03062e-16,3.13328e-15,9.84844e-11,3.26089e-07,2.43839e-35,4.29664e-06,0.00526175
12,21201.1,74.6198,194.434,5e-06,0.037677,-0.0378359,0.00397563,0.629106,188.586,8.8864e-16,1.13573e-21,7.52207e-08,5.95391e-24,5.52023e-15,8.47098e-16,5.20955e-16,5.2367e-07,5.77019e-10,8.53455e-11,1.23473e-16,4.34751e-15,1.24748e-10,3.24764e-07,6.54113e-33,4.59217e-06,0.00537749
13,18428.3,79.8644,191.942,5e-06,0.0411499,-0.0410571,0.0049445,0.685962,181.038,1.40366e-15,1.7013e-21,9.31925e-08,7.19388e-24,6.59624e-15,8.78138e-16,3.35426e-16,5.22298e-07,7.39871e-10,1.05951e-10,1.39447e-16,5.2033e-15,1.4894e-10,3.23383e-07,1.07115e-30,4.92134e-06,0.00548134
14,16018.2,85.0758,189.777,5e-06,0.044797,-0.0448784,0.00596966,0.745567,173.66,2.1624e-15,2.48592e-21,1.12072e-07,9.10847e-24,8.0953e-15,9.57467e-16,3.69624e-16,5.20873e-07,9.15038e-10,1.24555e-10,1.5425e-16,5.77396e-15,1.71526e-10,3.21938e-07,1.0639e-28,5.28794e-06,0.00557649
15,13923.2,90.2619,187.933,5e-06,0.0486996,-0.0486588,0.00706062,0.809683,165.78,3.27969e-15,3.57321e-21,1.31982e-07,1.20064e-23,1.01483e-14,1.0876e-15,4.55628e-16,5.19387e-07,1.10248e-09,1.41295e-10,1.70293e-16,6.16391e-15,1.93222e-10,3.20421e-07,6.57948e-27,5.69421e-06,0.0056654
16,12102.3,95.4315,186.448,5e-06,0.0528765,-0.0529233,0.00823633,0.878655,157.155,4.933e-15,5.08085e-21,1.53088e-07,1.64411e-23,1.29512e-14,1.2825e-15,5.83574e-16,5.17831e-07,1.30183e-09,1.56776e-10,1.90037e-16,6.49072e-15,2.14956e-10,3.18824e-07,2.63608e-25,6.14162e-06,0.00574989
17,10519.5,100.594,185.301,5e-06,0.0574592,-0.0574378,0.00951619,0.954722,147.48,7.38608e-15,7.17014e-21,1.75571e-07,2.32771e-23,1.67838e-14,1.56334e-15,7.66541e-16,5.16196e-07,1.51292e-09,1.71448e-10,2.15183e-16,6.81756e-15,2.37646e-10,3.17136e-07,7.139e-24,6.63132e-06,0.00583121
18,9143.7,105.758,184.478,5e-06,0.0624715,-0.0625011,0.0109241,1.03831,137.37,1.10402e-14,1.00656e-20,1.99654e-07,3.3949e-23,2.20383e-14,1.96378e-15,1.02672e-15,5.1447e-07,1.7357e-09,1.85849e-10,2.47493e-16,7.18803e-15,2.62191e-10,3.15346e-07,1.36124e-22,7.16447e-06,0.00591012
19,7947.84,110.932,183.95,5e-06,0.0680243,-0.0680151,0.0124856,1.13058,127.05,1.65004e-14,1.40776e-20,2.25588e-07,5.08039e-23,2.92626e-14,2.53323e-15,1.39641e-15,5.12644e-07,1.97036e-09,2.00401e-10,2.88792e-16,7.62374e-15,2.89395e-10,3.13443e-07,1.89737e-21,7.74242e-06,0.00598699
20,6908.39,116.124,183.689,5e-06,0.0741469,-0.0741673,0.0142302,1.23205,116.834,2.46864e-14,1.9638e-20,2.53674e-07,7.77574e-23,3.92208e-14,3.34539e-15,1.9218e-15,5.10705e-07,2.21736e-09,2.15511e-10,3.41257e-16,8.13835e-15,3.19968e-10,3.11411e-07,1.99993e-20,8.36688e-06,0.00606187
21,6004.87,121.341,183.645,5e-06,0.0808934,-0.0808879,0.0161886,1.34281,106.956,3.69777e-14,2.73435e-20,2.84258e-07,1.21256e-22,5.29781e-14,4.50583e-15,2.66923e-15,5.08641e-07,2.47755e-09,2.31361e-10,4.07382e-16,8.73216e-15,3.54447e-10,3.09239e-07,1.6433e-19,9.04003e-06,0.00613465
22,5219.53,126.588,183.774,5e-06,0.0883001,-0.0883172,0.0183972,1.46355,97.8884,5.54602e-14,3.80242e-20,3.17753e-07,1.92138e-22,7.20263e-14,6.17036e-15,3.73404e-15,5.0644e-07,2.75192e-09,2.48108e-10,4.90338e-16,9.40508e-15,3.93264e-10,3.0691e-07,1.08154e-18,9.76468e-06,0.00620504
23,4536.89,131.871,184.036,5e-06,0.0964233,-0.0964203,0.0208991,1.59496,89.8911,8.32873e-14,5.2839e-20,3.54645e-07,3.08823e-22,9.84629e-14,8.56912e-15,5.254e-15,5.0409e-07,3.04158e-09,2.65862e-10,5.94172e-16,1.01571e-14,4.36776e-10,3.04409e-07,5.84147e-18,1.05444e-05,0.00627275
24,3943.54,137.193,184.409,5e-06,0.105318,-0.105335,0.0237489,1.7381,82.8415,1.25273e-13,7.3421e-20,3.95525e-07,5.03462e-22,1.35252e-13,1.20501e-14,7.42868e-15,5.01579e-07,3.3475e-09,2.84835e-10,7.24255e-16,1.09951e-14,4.85358e-10,3.01721e-07,2.64593e-17,1.13837e-05,0.00633746
25,3427.78,142.558,184.877,5e-06,0.115136,-0.115136,0.0270159,1.8959,76.5946,1.88813e-13,1.0209e-19,4.41116e-07,8.33652e-22,1.86597e-13,1.71448e-14,1.05481e-14,4.98894e-07,3.67054e-09,3.05334e-10,8.87732e-16,1.19329e-14,5.39454e-10,2.98829e-07,1.02489e-16,1.22886e-05,0.0063989
26,2979.48,147.969,185.446,5e-06,0.12597,-0.125991,0.0307904,2.07016,71.1055,2.85413e-13,1.42184e-19,4.92318e-07,1.40656e-21,2.58479e-13,2.46834e-14,1.50343e-14,4.96021e-07,4.0113e-09,3.27871e-10,1.09426e-15,1.29956e-14,5.99629e-10,2.95713e-07,3.45504e-16,1.32665e-05,0.00645685
27,2589.81,153.429,186.125,5e-06,0.138172,-0.138174,0.0351899,2.2674,66.3488,4.33139e-13,1.98556e-19,5.50254e-07,2.42948e-21,3.59426e-13,3.59774e-14,2.1503e-14,4.92946e-07,4.37026e-09,3.53141e-10,1.35685e-15,1.42184e-14,6.66538e-10,2.92355e-07,1.02992e-15,1.43272e-05,0.00651119
28,2251.1,158.943,186.925,5e-06,0.151892,-0.151914,0.0403651,2.49064,62.0884,6.60575e-13,2.78325e-19,6.16302e-07,4.31981e-21,5.01591e-13,5.31129e-14,3.08552e-14,4.89654e-07,4.7479e-09,3.81975e-10,1.6929e-15,1.56432e-14,7.40828e-10,2.88729e-07,2.75406e-15,1.54837e-05,0.00656184
29,1956.69,164.516,187.87,5e-06,0.16777,-0.167778,0.0465117,2.75114,58.1465,1.01362e-12,3.92076e-19,6.92111e-07,7.96148e-21,7.02285e-13,7.94778e-14,4.44099e-14,4.86128e-07,5.14466e-09,4.15542e-10,2.12569e-15,1.73243e-14,8.2302e-10,2.84812e-07,6.69315e-15,1.67528e-05,0.00660883
30,1700.79,170.152,188.984,5e-06,0.186053,-0.186077,0.0538774,3.05376,54.4289,1.56642e-12,5.55653e-19,7.79585e-07,1.53078e-20,9.85965e-13,1.20569e-13,6.41025e-14,4.82349e-07,5.56147e-09,4.55238e-10,2.68552e-15,1.93177e-14,9.13173e-10,2.80573e-07,1.49591e-14,1.8157e-05,0.00665223
